,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
1508,464141,Male,Yes,32,Yes,Entertainment,9.0,High,2.0,Cat_4
1509,464634,Female,No,32,Yes,Engineer,,Low,9.0,Cat_4
1510,461564,Male,Yes,63,Yes,Executive,1.0,High,2.0,Cat_6
1511,463219,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6
1512,461425,Male,Yes,52,Yes,Artist,,Low,4.0,Cat_6
1513,464009,Female,Yes,49,Yes,Artist,7.0,Average,4.0,Cat_6
1514,460573,Male,No,62,No,Healthcare,8.0,Low,1.0,Cat_3
1515,460951,Female,Yes,55,No,Engineer,1.0,Average,7.0,Cat_6
1516,462262,Male,No,27,No,Healthcare,1.0,Low,3.0,
1517,467126,Female,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_3
1518,462924,Female,Yes,31,No,Homemaker,8.0,Average,2.0,Cat_6
1519,462488,Male,No,33,Yes,Healthcare,0.0,Low,5.0,Cat_6
1520,461640,Male,Yes,52,Yes,Artist,1.0,Average,2.0,Cat_6
1521,465504,Male,No,42,Yes,Entertainment,0.0,Low,2.0,Cat_6
1522,460902,Male,No,38,Yes,Executive,1.0,Low,3.0,Cat_6
1523,459657,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6
1524,465054,Male,Yes,67,Yes,Executive,1.0,High,3.0,Cat_6
1525,464000,Female,No,32,No,Healthcare,0.0,Low,5.0,Cat_7
1526,460324,Female,No,33,Yes,Entertainment,12.0,Low,2.0,Cat_6
1527,462468,Female,No,30,Yes,Healthcare,2.0,Low,5.0,Cat_6
1528,465245,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_4
1529,467919,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6
1530,463716,Male,No,29,No,Doctor,1.0,Low,4.0,Cat_6
1531,463769,Male,Yes,63,No,Executive,0.0,High,4.0,Cat_6
1532,464907,Male,,55,Yes,Engineer,0.0,Average,2.0,Cat_4
1533,460523,Female,No,48,Yes,Entertainment,1.0,Low,,Cat_4
1534,462327,Male,Yes,27,Yes,Entertainment,0.0,Low,4.0,Cat_7
1535,463882,Female,Yes,43,Yes,Artist,1.0,Low,1.0,Cat_1
1536,464446,Female,Yes,50,Yes,Engineer,0.0,Low,,Cat_6
1537,462282,Male,No,29,No,Healthcare,1.0,Low,3.0,Cat_6
1538,467167,Male,Yes,73,Yes,Artist,1.0,Average,,Cat_3
1539,459625,Female,Yes,57,No,Engineer,8.0,Low,1.0,Cat_6
1540,466740,Female,Yes,47,No,Engineer,8.0,Low,1.0,Cat_3
1541,461434,Female,Yes,32,Yes,Executive,4.0,High,3.0,Cat_7
1542,465404,Female,Yes,25,Yes,Entertainment,0.0,Average,2.0,Cat_1
1543,462337,Female,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_4
1544,461921,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6
1545,463763,Male,Yes,36,Yes,Artist,4.0,Average,2.0,Cat_6
1546,467749,Male,No,19,No,Healthcare,1.0,Low,9.0,Cat_7
1547,464876,Female,Yes,49,No,Engineer,,Average,5.0,Cat_4
1548,463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6
1549,460381,Male,No,28,Yes,Artist,13.0,Low,2.0,Cat_6
1550,460946,Male,No,84,No,Artist,0.0,Low,1.0,Cat_6
1551,464329,Male,Yes,81,No,Lawyer,1.0,Low,2.0,Cat_6
1552,467209,Female,No,35,Yes,Healthcare,1.0,Low,1.0,Cat_6
1553,461897,Male,Yes,55,Yes,Doctor,0.0,Average,2.0,Cat_6
1554,462920,Male,Yes,50,No,Executive,0.0,High,5.0,Cat_6
1555,460994,Male,Yes,78,Yes,Lawyer,0.0,Low,5.0,Cat_6
1556,462868,Male,Yes,36,No,Entertainment,0.0,Average,4.0,Cat_4
1557,459964,Male,No,47,Yes,Marketing,1.0,Low,1.0,Cat_6
1558,462663,Male,Yes,48,No,Entertainment,6.0,Average,5.0,Cat_4
1559,464116,Female,Yes,69,Yes,Marketing,1.0,Low,2.0,Cat_6
1560,467119,Male,Yes,38,No,Marketing,0.0,High,4.0,Cat_7
1561,465042,Male,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6
1562,464762,Female,Yes,52,No,Engineer,9.0,Average,4.0,Cat_4
1563,460009,Male,No,46,Yes,Artist,0.0,Low,1.0,Cat_6
1564,460583,Male,No,18,No,Marketing,1.0,Low,6.0,Cat_3
1565,467827,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6
1566,463795,Male,No,18,No,Doctor,1.0,Low,6.0,Cat_6
1567,464313,Male,Yes,30,No,Homemaker,1.0,Average,3.0,Cat_6
1568,463672,Male,No,32,Yes,Engineer,,Low,3.0,Cat_6
1569,459230,Male,Yes,43,No,Artist,7.0,High,4.0,Cat_6
1570,462245,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6
1571,462926,Female,No,40,Yes,Homemaker,9.0,Low,2.0,Cat_6
1572,460743,Male,Yes,55,Yes,Artist,0.0,Average,3.0,Cat_6
1573,464656,Female,No,33,No,Healthcare,1.0,Low,7.0,Cat_4
1574,467656,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6
1575,460978,Female,No,35,Yes,Healthcare,3.0,Low,6.0,Cat_2
1576,467684,Male,No,40,Yes,Healthcare,8.0,Low,3.0,Cat_2
1577,467089,Male,Yes,69,No,Artist,0.0,Average,3.0,Cat_6
1578,466091,Female,Yes,46,Yes,Artist,1.0,Low,4.0,Cat_4
1579,464582,Female,Yes,63,Yes,Marketing,0.0,Low,2.0,Cat_6
1580,467004,Female,No,50,No,Artist,0.0,Low,,Cat_2
1581,458997,Male,Yes,61,Yes,Artist,1.0,Average,2.0,Cat_6
1582,466025,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_3
1583,464689,Female,No,25,Yes,Marketing,2.0,Low,,Cat_4
1584,464507,Male,Yes,53,Yes,Artist,0.0,High,3.0,Cat_6
1585,459204,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_6
1586,467521,Male,No,19,No,Healthcare,7.0,Low,3.0,Cat_6
1587,462743,Male,No,26,No,Healthcare,3.0,Low,4.0,Cat_3
1588,459245,Female,Yes,38,No,Engineer,0.0,Average,4.0,Cat_6
1589,463884,Female,No,26,No,Artist,1.0,Low,1.0,Cat_6
1590,463860,Male,Yes,39,Yes,Healthcare,0.0,High,3.0,Cat_6
1591,459184,Male,Yes,39,Yes,Entertainment,1.0,Low,4.0,Cat_4
1592,459332,Female,Yes,72,Yes,Homemaker,1.0,Low,,Cat_6
1593,460201,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6
1594,464989,Male,Yes,47,No,Entertainment,0.0,Average,4.0,Cat_6
1595,467782,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_2
1596,464923,Male,Yes,48,No,Executive,5.0,High,2.0,Cat_4
1597,459364,Female,Yes,76,Yes,Marketing,0.0,Low,2.0,Cat_6
1598,462119,Male,Yes,71,Yes,Entertainment,0.0,Low,2.0,Cat_6
1599,465132,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6
1600,466039,Female,No,29,No,Entertainment,0.0,Low,,Cat_4
1601,463873,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6
1602,467633,Male,Yes,49,No,Entertainment,0.0,Low,1.0,Cat_6
1603,462780,Male,Yes,21,No,Healthcare,1.0,High,8.0,Cat_4
1604,462445,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6
1605,461052,Male,No,22,No,Healthcare,,Low,3.0,Cat_7
1606,460664,Female,No,33,No,Homemaker,8.0,Low,1.0,Cat_6
1607,465992,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_6
1608,463990,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4
1609,463128,Male,Yes,73,Yes,Lawyer,0.0,High,4.0,Cat_6
1610,463536,Male,Yes,89,Yes,Executive,,High,2.0,Cat_6
1611,460775,Male,Yes,59,Yes,Artist,0.0,Low,2.0,Cat_6
1612,464118,Male,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6
1613,459264,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_6
1614,464069,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6
1615,461185,Female,No,22,No,Healthcare,,Low,4.0,Cat_3
1616,465564,Male,Yes,46,No,Artist,0.0,Average,4.0,Cat_3
1617,466387,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6
1618,462887,Female,Yes,42,No,Engineer,1.0,Low,3.0,Cat_6
1619,465977,Male,Yes,71,Yes,Artist,0.0,Average,2.0,Cat_6
1620,462775,Female,No,18,No,Healthcare,7.0,Low,3.0,Cat_6
1621,460286,Female,No,41,Yes,Artist,4.0,Low,1.0,Cat_6
1622,466294,Male,Yes,27,Yes,Healthcare,0.0,Low,5.0,Cat_4
1623,466037,Female,No,53,No,Entertainment,1.0,Low,1.0,Cat_4
1624,466335,Female,No,28,No,Healthcare,0.0,Low,3.0,Cat_4
1625,465750,Male,Yes,35,Yes,,3.0,Average,2.0,Cat_6
1626,461933,Male,No,18,No,Doctor,0.0,Low,2.0,Cat_5
1627,466681,Male,No,19,No,Healthcare,2.0,Low,4.0,Cat_6
1628,466605,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3
1629,461332,Male,No,30,No,Healthcare,1.0,Low,4.0,Cat_2
1630,461610,Male,No,36,Yes,Doctor,0.0,Low,1.0,Cat_6
1631,467707,Male,Yes,82,Yes,Lawyer,5.0,High,2.0,Cat_6
1632,460558,Female,Yes,37,Yes,Engineer,,Low,1.0,Cat_3
1633,465158,Male,No,45,Yes,Artist,1.0,Low,1.0,Cat_6
1634,460353,Male,No,31,Yes,,6.0,Low,1.0,Cat_4
1635,459903,Male,Yes,27,Yes,Entertainment,9.0,Low,4.0,Cat_6
1636,464021,Female,No,18,No,Healthcare,1.0,Low,5.0,Cat_6
1637,463325,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6
1638,459660,Female,No,22,No,Healthcare,2.0,Low,6.0,Cat_6
1639,466423,Female,No,42,No,Homemaker,8.0,Low,1.0,Cat_3
1640,465585,Male,Yes,69,No,Doctor,1.0,Low,1.0,Cat_6
1641,462671,Female,Yes,43,Yes,Homemaker,8.0,High,2.0,Cat_6
1642,459603,Female,Yes,89,No,Lawyer,3.0,High,2.0,Cat_6
1643,463614,Female,No,26,No,Healthcare,1.0,Low,4.0,Cat_3
1644,465152,Male,No,43,Yes,Artist,1.0,Low,3.0,Cat_6
1645,460525,Male,Yes,30,Yes,Entertainment,1.0,Average,2.0,Cat_3
1646,466108,Female,Yes,60,Yes,Executive,0.0,Low,2.0,Cat_6
1647,465400,Female,Yes,38,Yes,Doctor,7.0,High,4.0,Cat_3
1648,465405,Female,,29,Yes,Homemaker,0.0,High,4.0,Cat_2
1649,465681,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4
1650,466251,Male,No,20,No,Healthcare,3.0,Low,4.0,Cat_4
1651,460417,Female,Yes,51,Yes,Marketing,9.0,Low,1.0,Cat_6
1652,460569,Male,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_3
1653,461162,Female,No,41,No,Marketing,9.0,Low,3.0,Cat_3
1654,459241,Male,Yes,46,No,Entertainment,,Low,5.0,Cat_6
1655,463628,Female,No,30,Yes,Artist,9.0,Low,1.0,Cat_6
1656,467817,Female,No,23,No,Homemaker,0.0,Low,5.0,Cat_5
1657,460406,Male,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_6
1658,464122,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6
1659,459658,Male,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6
1660,462757,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6
1661,459529,Female,Yes,89,No,Lawyer,1.0,High,2.0,Cat_6
1662,464916,Female,,31,,Doctor,9.0,High,2.0,Cat_4
1663,465920,Male,No,43,Yes,Executive,1.0,Low,4.0,Cat_6
1664,463262,Female,Yes,70,No,Lawyer,3.0,High,2.0,Cat_6
1665,465631,Male,No,35,Yes,Artist,9.0,Low,1.0,Cat_6
1666,467164,Male,Yes,42,Yes,Artist,0.0,High,2.0,Cat_6
1667,467859,Male,Yes,39,Yes,Doctor,6.0,Average,2.0,Cat_3
1668,461703,Female,Yes,29,Yes,Healthcare,0.0,Low,2.0,Cat_6
1669,460667,Female,No,38,No,Homemaker,8.0,Low,,Cat_6
1670,466097,Female,Yes,74,No,Lawyer,1.0,Low,1.0,Cat_6
1671,464390,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6
1672,465423,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_7
1673,461337,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6
1674,463888,Male,No,23,No,Marketing,0.0,Low,3.0,Cat_6
1675,460390,Male,No,36,Yes,Artist,9.0,Low,3.0,Cat_6
1676,465286,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6
1677,460294,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_6
1678,460509,Male,No,23,No,Healthcare,,Low,4.0,Cat_3
1679,461248,Female,No,37,No,Healthcare,1.0,Low,1.0,Cat_6
1680,464336,Male,Yes,65,Yes,Executive,0.0,High,4.0,Cat_6
1681,467595,Female,No,26,Yes,Healthcare,0.0,Low,1.0,Cat_6
1682,466406,Male,Yes,55,Yes,Entertainment,1.0,Low,3.0,Cat_6
1683,465092,Male,Yes,65,Yes,Executive,0.0,High,2.0,Cat_6
1684,459492,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6
1685,461426,Male,Yes,51,Yes,Artist,7.0,Average,2.0,Cat_6
1686,467022,Male,No,25,Yes,Artist,1.0,Low,5.0,Cat_6
1687,467330,Male,Yes,38,No,Executive,0.0,High,3.0,Cat_6
1688,459691,Male,Yes,55,No,Artist,,Average,2.0,Cat_6
1689,466161,Male,Yes,46,No,Artist,0.0,Average,,Cat_6
1690,461320,Female,No,39,Yes,Artist,0.0,Low,3.0,Cat_6
1691,466283,Female,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6
1692,463705,Female,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_2
1693,465821,Female,No,28,No,Engineer,3.0,Low,7.0,Cat_4
1694,467457,Female,No,32,Yes,Marketing,1.0,Low,6.0,Cat_6
1695,466543,Male,No,31,Yes,Doctor,14.0,Low,2.0,Cat_7
1696,463772,Female,No,31,No,Healthcare,1.0,Low,3.0,Cat_6
1697,465881,Male,No,43,Yes,Artist,8.0,Low,,Cat_6
1698,459757,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6
1699,464452,Female,No,72,Yes,Lawyer,0.0,Low,1.0,Cat_6
1700,463839,Female,Yes,57,No,Engineer,0.0,Low,3.0,Cat_6
1701,462777,Male,,58,No,Executive,,High,3.0,Cat_6
1702,464368,Male,Yes,36,Yes,Entertainment,4.0,Average,2.0,Cat_6
1703,466923,Female,No,21,No,Homemaker,9.0,Low,1.0,Cat_6
1704,459878,Male,Yes,47,No,Entertainment,1.0,Average,5.0,Cat_6
1705,467279,Female,No,25,Yes,Entertainment,8.0,Low,3.0,Cat_6
1706,465604,Female,Yes,41,No,Engineer,9.0,Average,2.0,Cat_3
1707,460787,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6
1708,466240,Male,No,21,No,Healthcare,0.0,Low,3.0,Cat_4
1709,466621,Male,Yes,66,Yes,Lawyer,0.0,Low,1.0,Cat_6
1710,464619,Male,Yes,27,Yes,Entertainment,10.0,Low,2.0,Cat_6
1711,462722,Female,No,27,No,Homemaker,,Low,4.0,Cat_6
1712,467404,Male,Yes,52,Yes,Artist,4.0,Low,1.0,Cat_6
1713,461314,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6
1714,463340,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3
1715,467870,Male,No,27,Yes,Entertainment,0.0,Low,5.0,Cat_6
1716,462200,Female,Yes,52,Yes,Doctor,1.0,Low,3.0,Cat_4
1717,465591,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_4
1718,461002,Male,No,42,No,Entertainment,,Low,3.0,Cat_3
1719,460812,Male,Yes,59,No,Entertainment,1.0,Low,2.0,Cat_6
1720,467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6
1721,460630,Male,Yes,18,No,Executive,,Average,,Cat_3
1722,462037,Female,Yes,61,No,Engineer,1.0,High,3.0,Cat_4
1723,461726,Female,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_3
1724,463577,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6
1725,463038,Male,Yes,63,Yes,Executive,0.0,High,5.0,Cat_6
1726,464753,Female,No,33,No,Marketing,,Low,5.0,Cat_4
1727,464928,Female,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_4
1728,467312,Female,Yes,62,Yes,Artist,1.0,Low,2.0,Cat_6
1729,464887,Male,Yes,49,Yes,Artist,1.0,Average,8.0,Cat_4
1730,460555,Male,Yes,46,Yes,Homemaker,6.0,Average,3.0,Cat_3
1731,466661,Male,No,27,,Doctor,0.0,Low,,Cat_2
1732,461329,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6
1733,459648,Female,Yes,42,Yes,Artist,2.0,High,2.0,Cat_6
1734,460835,Female,Yes,28,Yes,Artist,0.0,Low,1.0,Cat_5
1735,463827,Female,Yes,49,Yes,Engineer,1.0,Average,4.0,Cat_6
1736,460868,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6
1737,462566,Female,Yes,27,No,Doctor,0.0,Low,,Cat_3
1738,467485,Male,Yes,58,Yes,Lawyer,0.0,High,2.0,Cat_6
1739,467351,Male,Yes,41,No,Artist,8.0,Average,2.0,Cat_6
1740,465864,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,Cat_6
1741,467232,Male,No,33,No,Entertainment,0.0,Low,2.0,Cat_6
1742,466855,Male,Yes,69,No,Entertainment,0.0,Low,5.0,Cat_3
1743,467238,Female,No,31,No,Doctor,6.0,Low,4.0,Cat_6
1744,467537,Female,Yes,68,No,Lawyer,,High,3.0,Cat_6
1745,463654,Female,No,39,No,Engineer,4.0,Low,3.0,Cat_3
1746,459047,Female,No,21,No,Healthcare,1.0,Low,5.0,Cat_4
1747,462994,Female,Yes,39,No,Artist,,Average,3.0,Cat_6
1748,464363,Female,Yes,41,Yes,Artist,9.0,Low,1.0,Cat_6
1749,462565,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6
1750,463226,Female,Yes,38,Yes,Executive,0.0,Average,2.0,Cat_6
1751,461232,Female,Yes,36,Yes,Executive,,High,,Cat_3
1752,467671,Female,Yes,52,Yes,Artist,9.0,Low,4.0,Cat_6
1753,460374,Female,No,46,Yes,Artist,6.0,Low,2.0,Cat_6
1754,463077,Male,No,28,No,Doctor,4.0,Low,3.0,Cat_6
1755,462719,Female,Yes,55,Yes,Artist,0.0,High,5.0,Cat_6
1756,459729,Female,No,41,Yes,Healthcare,1.0,Low,1.0,Cat_6
1757,459084,Male,Yes,47,No,Executive,0.0,High,2.0,Cat_7
1758,467924,Male,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_4
1759,465439,Female,Yes,45,Yes,Artist,4.0,High,4.0,Cat_6
1760,462899,Male,No,32,No,Healthcare,,Low,3.0,Cat_6
1761,466712,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,Cat_6
1762,467433,Male,No,45,,Artist,0.0,Low,1.0,Cat_6
1763,462642,Male,Yes,39,No,Executive,,Average,7.0,Cat_4
1764,460983,Male,Yes,38,No,Doctor,0.0,High,4.0,Cat_6
1765,464008,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6
1766,461702,Female,Yes,53,Yes,Engineer,8.0,High,4.0,Cat_6
1767,464312,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_3
1768,462818,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6
1769,466045,Female,No,38,No,Entertainment,8.0,Low,2.0,Cat_6
1770,461889,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
1771,467945,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6
1772,464322,Male,Yes,79,Yes,Lawyer,0.0,Low,2.0,Cat_6
1773,465637,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4
1774,462058,Male,Yes,42,Yes,Entertainment,9.0,Low,2.0,Cat_6
1775,459368,Male,Yes,28,No,Executive,,Low,7.0,Cat_4
1776,462500,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,Cat_6
1777,466948,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_7
1778,461606,Male,Yes,69,Yes,Lawyer,0.0,High,3.0,Cat_6
1779,466184,Female,No,35,Yes,Artist,3.0,Low,1.0,Cat_6
1780,466014,Female,Yes,47,No,Engineer,0.0,High,2.0,Cat_4
1781,462890,Female,No,25,Yes,Marketing,12.0,Low,1.0,Cat_6
1782,464909,Female,Yes,38,Yes,Homemaker,0.0,Low,2.0,Cat_4
1783,459554,Female,No,25,No,Engineer,8.0,Low,3.0,Cat_6
1784,462429,Male,Yes,76,No,Lawyer,0.0,Low,1.0,Cat_6
1785,463605,Female,No,23,No,Healthcare,0.0,Low,5.0,Cat_5
1786,459531,Male,No,38,Yes,Marketing,3.0,Low,,Cat_6
1787,464608,Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6
1788,459960,Female,Yes,56,Yes,,1.0,Low,1.0,Cat_6
1789,459597,Female,Yes,71,Yes,Artist,1.0,High,2.0,Cat_6
1790,464497,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_3
1791,467150,Female,No,41,Yes,Artist,8.0,Low,3.0,Cat_6
1792,464832,Male,Yes,66,No,Lawyer,1.0,Low,,Cat_4
1793,466829,Female,Yes,27,No,Homemaker,10.0,Low,1.0,Cat_6
1794,459508,Female,No,23,No,Healthcare,,Low,3.0,Cat_6
1795,463506,Female,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6
1796,466475,Female,Yes,33,No,Artist,,Low,2.0,Cat_1
1797,462546,Female,No,21,No,Executive,8.0,Low,,Cat_7
1798,467448,Female,Yes,49,No,Engineer,0.0,Low,1.0,Cat_6
1799,462852,Male,Yes,42,No,Engineer,9.0,Low,3.0,Cat_6
1800,462072,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6
1801,463211,Male,Yes,68,Yes,Lawyer,8.0,Low,1.0,Cat_5
1802,464059,Male,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_6
1803,463746,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_6
1804,465671,Female,Yes,35,No,Engineer,2.0,Average,5.0,Cat_4
1805,461729,Female,Yes,41,Yes,Marketing,0.0,Low,3.0,Cat_6
1806,464849,Male,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_4
1807,461100,Female,No,32,Yes,Healthcare,,Low,3.0,Cat_3
1808,466434,Male,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6
1809,467305,Female,Yes,38,Yes,Homemaker,8.0,Average,3.0,Cat_6
1810,466270,Female,Yes,68,No,Marketing,0.0,Low,2.0,Cat_6
1811,463479,Male,No,30,No,Executive,1.0,Low,2.0,Cat_6
1812,467471,Male,Yes,52,No,Entertainment,4.0,Average,5.0,Cat_6
1813,459159,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6
1814,465980,Female,No,31,Yes,Healthcare,1.0,Low,7.0,Cat_6
1815,467713,Female,Yes,38,No,Executive,,Average,4.0,Cat_4
1816,467528,Male,Yes,87,No,Executive,0.0,High,2.0,Cat_6
1817,461278,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6
1818,466964,Male,No,45,Yes,Artist,5.0,Low,1.0,Cat_4
1819,460607,Male,Yes,36,Yes,Artist,9.0,Average,4.0,Cat_7
1820,462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4
1821,459899,Female,Yes,48,Yes,Artist,0.0,Low,4.0,Cat_6
1822,460936,Male,Yes,70,Yes,Executive,1.0,High,5.0,Cat_3
1823,458991,Female,Yes,84,Yes,Lawyer,3.0,High,2.0,Cat_6
1824,460028,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_2
1825,464281,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_6
1826,463443,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6
1827,460949,Male,Yes,40,Yes,Doctor,1.0,Low,5.0,Cat_6
1828,466602,Male,Yes,39,Yes,Artist,,Average,2.0,Cat_4
1829,459044,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6
1830,460786,Male,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6
1831,465968,Female,No,35,Yes,Artist,10.0,Low,1.0,Cat_6
1832,460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6
1833,462892,Male,Yes,33,No,Healthcare,8.0,Average,3.0,Cat_6
1834,462652,Male,Yes,37,No,Artist,,Average,3.0,Cat_4
1835,465050,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6
1836,461793,Male,No,20,No,Marketing,0.0,Low,2.0,Cat_6
1837,460781,Female,Yes,30,No,Entertainment,1.0,High,4.0,Cat_5
1838,463649,Male,No,22,No,Doctor,0.0,Low,4.0,Cat_6
1839,466969,Female,No,43,Yes,Homemaker,9.0,Low,1.0,Cat_6
1840,462030,Male,No,36,Yes,Artist,11.0,Low,2.0,Cat_6
1841,463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6
1842,464134,Female,No,43,Yes,Entertainment,0.0,Low,6.0,Cat_6
1843,460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6
1844,464089,Female,Yes,40,Yes,Artist,5.0,High,5.0,
1845,466643,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,Cat_6
1846,461313,Male,Yes,57,Yes,Artist,1.0,Average,,Cat_6
1847,460418,Female,No,35,Yes,Entertainment,9.0,Low,2.0,Cat_6
1848,461303,Female,No,23,No,Doctor,7.0,Low,4.0,Cat_2
1849,467049,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_6
1850,459674,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6
1851,466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6
1852,466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6
1853,463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
1854,461533,Male,No,48,Yes,Healthcare,1.0,Low,2.0,Cat_6
1855,461187,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_3
1856,461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6
1857,463978,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_2
1858,459383,Male,Yes,36,No,Engineer,0.0,Low,1.0,Cat_6
1859,464020,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6
1860,467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6
1861,464539,Male,Yes,42,No,Executive,3.0,High,3.0,Cat_4
1862,461529,Female,Yes,35,Yes,Entertainment,1.0,Low,1.0,Cat_6
1863,464943,Female,Yes,37,No,Engineer,1.0,Average,6.0,Cat_4
1864,466147,Female,Yes,52,No,Artist,0.0,Average,4.0,Cat_6
1865,466263,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4
1866,461812,Male,Yes,30,No,Artist,9.0,High,6.0,Cat_2
